time_,read/joint_1,read/joint_2,read/joint_3,read/joint_4,read/joint_5,read/joint_6,read/joint_7,read/joint_8,read/joint_9,read/joint_10,read/joint_11,read/joint_12,read/joint_13,read/joint_14,read/joint_15,read/joint_16,read/joint_17,read/joint_18,read/joint_19,read/joint_20,read/joint_21,read/joint_22,read/joint_23,read/joint_24,read/joint_25,read/joint_26,read/joint_27,read/joint_28,read/joint_29,read/joint_30,read/joint_31,read/joint_32,read/joint_33,read/joint_34,read/joint_35,read/joint_36,read/joint_37,read/joint_38,read/joint_39,read/joint_40,read/joint_41
0.810695,-0.136561,0.081368,0.014545,-0.009384,0.525060,0.043996,-0.149136,0.074779,-0.005463,0.008913,0.525066,0.002875,0.010693,-0.071199,-0.104658,0.511933,-0.054712,-1.841176,-0.101929,0.456766,0.248384,0.576352,2.488630,-2.248256,-0.746439,0.769739,1.440110,1.209090,-1.290488,0.000770,0.003909,0.001528,-0.001376,0.003518,-0.000481,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060172
0.812686,-0.136561,0.081368,0.014545,-0.009384,0.525060,0.043996,-0.149136,0.074779,-0.005463,0.008913,0.525066,0.002875,0.010693,-0.071199,-0.104658,0.511933,-0.054712,-1.841176,-0.101929,0.456766,0.248384,0.576352,2.488630,-2.248256,-0.746439,0.769739,1.440110,1.209090,-1.290488,0.000770,0.003909,0.001528,-0.001376,0.003518,-0.000481,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060172
0.814729,-0.136561,0.081368,0.014545,-0.009384,0.525060,0.043996,-0.149136,0.074779,-0.005463,0.008913,0.525066,0.002875,0.010693,-0.071199,-0.104658,0.511933,-0.054712,-1.841176,-0.101929,0.456766,0.248384,0.576352,2.488630,-2.248256,-0.746439,0.769739,1.440110,1.209090,-1.290488,0.000770,0.003909,0.001528,-0.001376,0.003518,-0.000481,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060172
0.816704,-0.136561,0.081368,0.014545,-0.009384,0.525060,0.043996,-0.149136,0.074779,-0.005463,0.008913,0.525066,0.002875,0.010693,-0.071199,-0.104658,0.511933,-0.054712,-1.841176,-0.101929,0.456766,0.248384,0.576352,2.488630,-2.248256,-0.746439,0.769739,1.440110,1.209090,-1.290488,0.000770,0.003909,0.001528,-0.001376,0.003518,-0.000481,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060172
0.818728,-0.136561,0.081368,0.014545,-0.009384,0.525060,0.043996,-0.149136,0.074779,-0.005463,0.008913,0.525066,0.002875,0.010693,-0.071199,-0.104658,0.511933,-0.054712,-1.841176,-0.101929,0.456766,0.248384,0.576352,2.488630,-2.248256,-0.746439,0.769739,1.440110,1.209090,-1.290488,0.000770,0.003909,0.001528,-0.001376,0.003518,-0.000481,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060172
0.820708,-0.136561,0.081368,0.014545,-0.009384,0.525060,0.043996,-0.149136,0.074779,-0.005463,0.008913,0.525066,0.002875,0.010693,-0.071199,-0.104658,0.511933,-0.054712,-1.841176,-0.101929,0.456766,0.248384,0.576352,2.488630,-2.248256,-0.746439,0.769739,1.440110,1.209090,-1.290488,0.000770,0.003909,0.001528,-0.001376,0.003518,-0.000481,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060172
0.822695,-0.136562,0.081368,0.014550,-0.009385,0.525059,0.043997,-0.149138,0.074779,-0.005465,0.008913,0.525066,0.002872,0.010692,-0.071201,-0.104662,0.511933,-0.054711,-1.841170,-0.101917,0.456776,0.248380,0.576355,2.488633,-2.248261,-0.746433,0.769742,1.440079,1.209090,-1.290457,0.000753,-0.003409,-0.001875,0.002757,-0.001312,0.006286,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060183
0.824627,-0.136563,0.081368,0.014548,-0.009385,0.525059,0.043996,-0.149139,0.074779,-0.005466,0.008914,0.525066,0.002870,0.010692,-0.071202,-0.104664,0.511933,-0.054711,-1.841167,-0.101911,0.456781,0.248377,0.576356,2.488634,-2.248262,-0.746431,0.769742,1.440064,1.209089,-1.290444,0.000746,-0.004569,-0.001634,0.002564,-0.000691,0.001336,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060189
0.826689,-0.136566,0.081368,0.014545,-0.009384,0.525060,0.043996,-0.149141,0.074779,-0.005467,0.008914,0.525066,0.002868,0.010692,-0.071203,-0.104666,0.511933,-0.054712,-1.841164,-0.101905,0.456786,0.248375,0.576357,2.488634,-2.248263,-0.746431,0.769742,1.440051,1.209086,-1.290432,0.000742,-0.002729,0.001329,-0.000511,0.004522,-0.007638,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060194
0.828637,-0.136567,0.081368,0.014546,-0.009383,0.525060,0.043996,-0.149142,0.074779,-0.005468,0.008915,0.525066,0.002866,0.010692,-0.071203,-0.104668,0.511933,-0.054712,-1.841162,-0.101899,0.456791,0.248372,0.576358,2.488636,-2.248264,-0.746430,0.769743,1.440038,1.209086,-1.290421,0.000749,0.001530,0.000801,-0.000225,0.004340,-0.009908,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060200
0.830693,-0.136569,0.081368,0.014548,-0.009382,0.525060,0.043996,-0.149144,0.074779,-0.005469,0.008915,0.525066,0.002864,0.010692,-0.071204,-0.104670,0.511933,-0.054711,-1.841159,-0.101894,0.456796,0.248370,0.576359,2.488638,-2.248265,-0.746428,0.769744,1.440026,1.209087,-1.290411,0.000749,0.002059,-0.002541,0.002774,-0.000314,-0.006746,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060205
0.832635,-0.136570,0.081368,0.014545,-0.009382,0.525060,0.043996,-0.149145,0.074779,-0.005470,0.008916,0.525066,0.002863,0.010693,-0.071205,-0.104672,0.511933,-0.054712,-1.841156,-0.101888,0.456801,0.248368,0.576360,2.488640,-2.248266,-0.746426,0.769747,1.440016,1.209087,-1.290393,0.000718,-0.000426,-0.002454,0.002274,0.000963,0.001267,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060211
0.834711,-0.136571,0.081368,0.014546,-0.009382,0.525060,0.043996,-0.149147,0.074779,-0.005470,0.008916,0.525066,0.002861,0.010694,-0.071206,-0.104674,0.511933,-0.054711,-1.841153,-0.101882,0.456805,0.248365,0.576361,2.488642,-2.248267,-0.746424,0.769747,1.440004,1.209088,-1.290376,0.000702,0.000343,0.000398,-0.001047,-0.003030,0.002257,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060216
0.836642,-0.136571,0.081368,0.014546,-0.009382,0.525060,0.043996,-0.149147,0.074779,-0.005470,0.008916,0.525066,0.002861,0.010694,-0.071207,-0.104676,0.511934,-0.054711,-1.841151,-0.101876,0.456810,0.248363,0.576363,2.488642,-2.248270,-0.746422,0.769749,1.439992,1.209086,-1.290344,0.000640,-0.001949,-0.000222,-0.000965,-0.001640,-0.001905,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060222
0.838699,-0.136572,0.081368,0.014548,-0.009383,0.525060,0.043996,-0.149149,0.074779,-0.005471,0.008917,0.525066,0.002859,0.010693,-0.071207,-0.104676,0.511934,-0.054711,-1.841151,-0.101876,0.456810,0.248363,0.576363,2.488642,-2.248270,-0.746422,0.769749,1.439992,1.209086,-1.290344,0.000640,-0.001949,-0.000222,-0.000965,-0.001640,-0.001905,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060222
0.840632,-0.136572,0.081368,0.014553,-0.009384,0.525060,0.043997,-0.149150,0.074780,-0.005471,0.008918,0.525066,0.002857,0.010692,-0.071208,-0.104679,0.511934,-0.054712,-1.841147,-0.101870,0.456815,0.248360,0.576364,2.488640,-2.248271,-0.746425,0.769751,1.439981,1.209083,-1.290334,0.000641,-0.001020,0.002049,0.001873,0.004639,0.000172,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060227
0.842665,-0.136573,0.081368,0.014552,-0.009385,0.525060,0.043996,-0.149152,0.074780,-0.005472,0.008919,0.525066,0.002855,0.010692,-0.071209,-0.104681,0.511934,-0.054712,-1.841145,-0.101864,0.456820,0.248358,0.576365,2.488641,-2.248273,-0.746424,0.769752,1.439969,1.209083,-1.290323,0.000631,0.002507,0.000966,0.001249,0.004791,-0.003649,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060233
0.844657,-0.136573,0.081368,0.014552,-0.009385,0.525060,0.043996,-0.149152,0.074780,-0.005472,0.008919,0.525066,0.002855,0.010692,-0.071209,-0.104681,0.511934,-0.054712,-1.841145,-0.101864,0.456820,0.248358,0.576365,2.488641,-2.248273,-0.746424,0.769752,1.439969,1.209083,-1.290323,0.000631,0.002507,0.000966,0.001249,0.004791,-0.003649,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060233
0.846706,-0.136573,0.081368,0.014552,-0.009385,0.525060,0.043996,-0.149152,0.074780,-0.005472,0.008919,0.525066,0.002855,0.010692,-0.071209,-0.104681,0.511934,-0.054712,-1.841145,-0.101864,0.456820,0.248358,0.576365,2.488641,-2.248273,-0.746424,0.769752,1.439969,1.209083,-1.290323,0.000631,0.002507,0.000966,0.001249,0.004791,-0.003649,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060233
0.848634,-0.136573,0.081368,0.014552,-0.009385,0.525060,0.043996,-0.149152,0.074780,-0.005472,0.008919,0.525066,0.002855,0.010692,-0.071209,-0.104681,0.511934,-0.054712,-1.841145,-0.101864,0.456820,0.248358,0.576365,2.488641,-2.248273,-0.746424,0.769752,1.439969,1.209083,-1.290323,0.000631,0.002507,0.000966,0.001249,0.004791,-0.003649,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060233
0.850670,-0.136573,0.081368,0.014552,-0.009385,0.525060,0.043996,-0.149152,0.074780,-0.005472,0.008919,0.525066,0.002855,0.010692,-0.071209,-0.104681,0.511934,-0.054712,-1.841145,-0.101864,0.456820,0.248358,0.576365,2.488641,-2.248273,-0.746424,0.769752,1.439969,1.209083,-1.290323,0.000631,0.002507,0.000966,0.001249,0.004791,-0.003649,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060233
0.852670,-0.136572,0.081367,0.014544,-0.009387,0.525059,0.043994,-0.149156,0.074779,-0.005473,0.008921,0.525066,0.002851,0.010695,-0.071210,-0.104685,0.511934,-0.054712,-1.841139,-0.101853,0.456830,0.248353,0.576367,2.488645,-2.248278,-0.746418,0.769757,1.439946,1.209087,-1.290248,0.000485,-0.000536,-0.003120,-0.002175,-0.003135,0.005032,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060244
0.854697,-0.136573,0.081367,0.014543,-0.009388,0.525059,0.043994,-0.149155,0.074779,-0.005475,0.008918,0.525066,0.002849,0.010694,-0.071211,-0.104688,0.511935,-0.054712,-1.841136,-0.101847,0.456835,0.248351,0.576368,2.488646,-2.248278,-0.746419,0.769757,1.439935,1.209084,-1.290228,0.000470,-0.000157,-0.000571,0.000600,-0.001450,0.005511,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060249
0.856639,-0.136573,0.081367,0.014543,-0.009388,0.525059,0.043994,-0.149155,0.074779,-0.005475,0.008918,0.525066,0.002847,0.010693,-0.071211,-0.104691,0.511935,-0.054712,-1.841133,-0.101841,0.456840,0.248348,0.576369,2.488646,-2.248278,-0.746420,0.769757,1.439925,1.209081,-1.290210,0.000458,0.002924,0.004253,-0.000076,0.004589,0.000891,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060255
0.858707,-0.136573,0.081368,0.014545,-0.009389,0.525059,0.043994,-0.149154,0.074779,-0.005476,0.008915,0.525066,0.002847,0.010693,-0.071211,-0.104691,0.511935,-0.054712,-1.841133,-0.101841,0.456840,0.248348,0.576369,2.488646,-2.248278,-0.746420,0.769757,1.439925,1.209081,-1.290210,0.000458,0.002924,0.004253,-0.000076,0.004589,0.000891,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060255
0.860638,-0.136574,0.081368,0.014546,-0.009389,0.525059,0.043995,-0.149153,0.074779,-0.005478,0.008914,0.525066,0.002845,0.010693,-0.071212,-0.104693,0.511935,-0.054712,-1.841131,-0.101835,0.456845,0.248346,0.576371,2.488648,-2.248279,-0.746418,0.769756,1.439913,1.209080,-1.290189,0.000427,0.002479,0.005228,0.002147,0.004602,-0.008310,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060260
0.862697,-0.136576,0.081368,0.014545,-0.009388,0.525059,0.043995,-0.149153,0.074779,-0.005480,0.008912,0.525066,0.002843,0.010693,-0.071213,-0.104695,0.511935,-0.054712,-1.841128,-0.101829,0.456849,0.248343,0.576372,2.488652,-2.248282,-0.746412,0.769756,1.439901,1.209082,-1.290138,0.000323,-0.000816,0.003088,0.001018,0.000171,-0.010720,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060266
0.864624,-0.136578,0.081367,0.014543,-0.009386,0.525059,0.043994,-0.149154,0.074779,-0.005481,0.008912,0.525065,0.002842,0.010693,-0.071213,-0.104697,0.511935,-0.054711,-1.841125,-0.101823,0.456854,0.248341,0.576373,2.488655,-2.248284,-0.746407,0.769758,1.439891,1.209085,-1.290096,0.000231,-0.000698,-0.001553,-0.002804,-0.003048,-0.007405,-0.000774,-0.000778,-0.000775,-0.000770,0.000598,0.060272
0.866689,-0.136580,0.081368,0.014544,-0.009385,0.525059,0.043995,-0.149155,0.074779,-0.005483,0.008911,0.525066,0.002840,0.010691,-0.071214,-0.104699,0.511935,-0.054712,-1.841122,-0.101817,0.456859,0.248339,0.576374,2.488655,-2.248286,-0.746409,0.769762,1.439880,1.209084,-1.290080,0.000217,0.002175,-0.002526,-0.003090,-0.000606,0.000718,-0.000774,-0.000778,-0.000775,-0.000771,0.000599,0.060277
0.868620,-0.136582,0.081368,0.014547,-0.009385,0.525059,0.043995,-0.149156,0.074780,-0.005484,0.008911,0.525066,0.002838,0.010689,-0.071215,-0.104701,0.511936,-0.054712,-1.841119,-0.101811,0.456864,0.248336,0.576375,2.488653,-2.248287,-0.746411,0.769764,1.439870,1.209081,-1.290066,0.000206,0.001568,-0.000540,-0.000524,0.005987,0.002235,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060283
0.870667,-0.136584,0.081368,0.014549,-0.009383,0.525060,0.043996,-0.149157,0.074780,-0.005485,0.008911,0.525066,0.002836,0.010687,-0.071215,-0.104703,0.511936,-0.054712,-1.841116,-0.101805,0.456869,0.248334,0.576376,2.488654,-2.248288,-0.746412,0.769764,1.439857,1.209079,-1.290053,0.000206,-0.001840,0.003829,0.004317,0.006400,-0.002038,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060288
0.872636,-0.136584,0.081368,0.014549,-0.009383,0.525060,0.043996,-0.149157,0.074780,-0.005485,0.008911,0.525066,0.002836,0.010687,-0.071215,-0.104703,0.511936,-0.054712,-1.841116,-0.101805,0.456869,0.248334,0.576376,2.488654,-2.248288,-0.746412,0.769764,1.439857,1.209079,-1.290053,0.000206,-0.001840,0.003829,0.004317,0.006400,-0.002038,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060288
0.874753,-0.136584,0.081368,0.014549,-0.009383,0.525060,0.043996,-0.149157,0.074780,-0.005485,0.008911,0.525066,0.002836,0.010687,-0.071215,-0.104703,0.511936,-0.054712,-1.841116,-0.101805,0.456869,0.248334,0.576376,2.488654,-2.248288,-0.746412,0.769764,1.439857,1.209079,-1.290053,0.000206,-0.001840,0.003829,0.004317,0.006400,-0.002038,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060288
0.877047,-0.136584,0.081368,0.014549,-0.009383,0.525060,0.043996,-0.149157,0.074780,-0.005485,0.008911,0.525066,0.002836,0.010687,-0.071215,-0.104703,0.511936,-0.054712,-1.841116,-0.101805,0.456869,0.248334,0.576376,2.488654,-2.248288,-0.746412,0.769764,1.439857,1.209079,-1.290053,0.000206,-0.001840,0.003829,0.004317,0.006400,-0.002038,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060288
0.878729,-0.136584,0.081368,0.014549,-0.009383,0.525060,0.043996,-0.149157,0.074780,-0.005485,0.008911,0.525066,0.002836,0.010687,-0.071215,-0.104703,0.511936,-0.054712,-1.841116,-0.101805,0.456869,0.248334,0.576376,2.488654,-2.248288,-0.746412,0.769764,1.439857,1.209079,-1.290053,0.000206,-0.001840,0.003829,0.004317,0.006400,-0.002038,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060288
0.880684,-0.136584,0.081368,0.014549,-0.009383,0.525060,0.043996,-0.149157,0.074780,-0.005485,0.008911,0.525066,0.002836,0.010687,-0.071215,-0.104703,0.511936,-0.054712,-1.841116,-0.101805,0.456869,0.248334,0.576376,2.488654,-2.248288,-0.746412,0.769764,1.439857,1.209079,-1.290053,0.000206,-0.001840,0.003829,0.004317,0.006400,-0.002038,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060288
0.883417,-0.136587,0.081368,0.014544,-0.009382,0.525060,0.043995,-0.149160,0.074780,-0.005487,0.008911,0.525066,0.002833,0.010687,-0.071217,-0.104706,0.511936,-0.054712,-1.841111,-0.101794,0.456879,0.248329,0.576379,2.488659,-2.248292,-0.746406,0.769766,1.439836,1.209080,-1.290034,0.000196,0.000979,0.002012,0.003196,-0.005684,0.005774,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060299
0.885625,-0.136588,0.081368,0.014546,-0.009382,0.525060,0.043995,-0.149161,0.074780,-0.005487,0.008912,0.525066,0.002831,0.010688,-0.071218,-0.104708,0.511936,-0.054711,-1.841108,-0.101788,0.456884,0.248327,0.576380,2.488662,-2.248295,-0.746401,0.769768,1.439824,1.209081,-1.289974,0.000071,0.000305,-0.002879,-0.001441,-0.007556,0.005882,-0.000774,-0.000778,-0.000775,-0.000771,0.000599,0.060305
0.887884,-0.136588,0.081368,0.014546,-0.009382,0.525060,0.043995,-0.149161,0.074780,-0.005487,0.008912,0.525066,0.002831,0.010688,-0.071218,-0.104708,0.511936,-0.054711,-1.841108,-0.101788,0.456884,0.248327,0.576380,2.488662,-2.248295,-0.746401,0.769769,1.439812,1.209079,-1.289923,-0.000029,-0.003149,-0.004040,-0.002412,-0.004428,0.000993,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060310
0.889650,-0.136589,0.081368,0.014543,-0.009382,0.525060,0.043994,-0.149162,0.074780,-0.005488,0.008912,0.525066,0.002829,0.010688,-0.071219,-0.104710,0.511936,-0.054711,-1.841106,-0.101782,0.456888,0.248324,0.576381,2.488662,-2.248297,-0.746399,0.769769,1.439812,1.209079,-1.289923,-0.000029,-0.003149,-0.004040,-0.002412,-0.004428,0.000993,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060310
0.891762,-0.136590,0.081368,0.014543,-0.009382,0.525060,0.043994,-0.149164,0.074780,-0.005489,0.008913,0.525066,0.002827,0.010689,-0.071219,-0.104713,0.511936,-0.054712,-1.841103,-0.101776,0.456893,0.248322,0.576382,2.488661,-2.248297,-0.746389,0.769782,1.439721,1.209071,-1.290003,0.002710,-0.003077,-0.002090,-0.000342,0.002798,-0.007944,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060316
0.892984,-0.136591,0.081368,0.014545,-0.009383,0.525060,0.043995,-0.149165,0.074780,-0.005489,0.008913,0.525066,0.002825,0.010690,-0.071220,-0.104715,0.511937,-0.054712,-1.841100,-0.101770,0.456898,0.248319,0.576383,2.488661,-2.248295,-0.746382,0.769792,1.439632,1.209065,-1.290108,0.005082,-0.000241,0.002259,0.004100,0.004260,-0.010199,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060321
0.894662,-0.136592,0.081368,0.014549,-0.009383,0.525060,0.043995,-0.149167,0.074780,-0.005490,0.008914,0.525066,0.002823,0.010690,-0.071221,-0.104717,0.511937,-0.054712,-1.841097,-0.101765,0.456903,0.248317,0.576384,2.488661,-2.248297,-0.746373,0.769804,1.439557,1.209061,-1.290190,0.006970,0.001644,0.002839,0.004757,0.000957,-0.007039,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060327
0.896638,-0.136592,0.081368,0.014548,-0.009385,0.525060,0.043995,-0.149169,0.074780,-0.005490,0.008915,0.525066,0.002821,0.010689,-0.071221,-0.104719,0.511937,-0.054712,-1.841094,-0.101759,0.456908,0.248314,0.576385,2.488659,-2.248302,-0.746362,0.769815,1.439490,1.209059,-1.290241,0.008405,0.000217,0.000376,0.002357,-0.006289,0.000511,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060332
0.898657,-0.136592,0.081368,0.014545,-0.009385,0.525059,0.043994,-0.149171,0.074779,-0.005491,0.008916,0.525066,0.002819,0.010689,-0.071222,-0.104720,0.511936,-0.054712,-1.841092,-0.101753,0.456913,0.248312,0.576387,2.488657,-2.248307,-0.746351,0.769825,1.439431,1.209056,-1.290248,0.009415,-0.003866,-0.004544,-0.002511,-0.007608,0.001648,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060338
0.900634,-0.136593,0.081368,0.014546,-0.009385,0.525059,0.043994,-0.149173,0.074779,-0.005491,0.008917,0.525066,0.002817,0.010688,-0.071223,-0.104722,0.511937,-0.054712,-1.841089,-0.101747,0.456918,0.248310,0.576388,2.488655,-2.248309,-0.746344,0.769833,1.439363,1.209050,-1.290283,0.010251,-0.004378,-0.005724,-0.003651,-0.004041,-0.002418,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060343
0.902673,-0.136594,0.081368,0.014549,-0.009386,0.525060,0.043994,-0.149174,0.074780,-0.005492,0.008918,0.525066,0.002816,0.010687,-0.071224,-0.104724,0.511937,-0.054712,-1.841086,-0.101741,0.456923,0.248307,0.576389,2.488651,-2.248308,-0.746342,0.769842,1.439290,1.209042,-1.290340,0.010933,-0.002009,-0.003878,-0.001770,0.004018,-0.000281,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060349
0.904655,-0.136594,0.081368,0.014549,-0.009386,0.525060,0.043994,-0.149174,0.074780,-0.005492,0.008918,0.525066,0.002816,0.010687,-0.071224,-0.104724,0.511937,-0.054712,-1.841086,-0.101741,0.456923,0.248307,0.576389,2.488651,-2.248308,-0.746342,0.769842,1.439290,1.209042,-1.290340,0.010933,-0.002009,-0.003878,-0.001770,0.004018,-0.000281,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060349
0.906685,-0.136594,0.081368,0.014549,-0.009386,0.525060,0.043994,-0.149174,0.074780,-0.005492,0.008918,0.525066,0.002816,0.010687,-0.071224,-0.104724,0.511937,-0.054712,-1.841086,-0.101741,0.456923,0.248307,0.576389,2.488651,-2.248308,-0.746342,0.769842,1.439290,1.209042,-1.290340,0.010933,-0.002009,-0.003878,-0.001770,0.004018,-0.000281,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060349
0.908632,-0.136594,0.081368,0.014549,-0.009386,0.525060,0.043994,-0.149174,0.074780,-0.005492,0.008918,0.525066,0.002816,0.010687,-0.071224,-0.104724,0.511937,-0.054712,-1.841086,-0.101741,0.456923,0.248307,0.576389,2.488651,-2.248308,-0.746342,0.769842,1.439290,1.209042,-1.290340,0.010933,-0.002009,-0.003878,-0.001770,0.004018,-0.000281,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060349
0.910665,-0.136594,0.081368,0.014549,-0.009386,0.525060,0.043994,-0.149174,0.074780,-0.005492,0.008918,0.525066,0.002816,0.010687,-0.071224,-0.104724,0.511937,-0.054712,-1.841086,-0.101741,0.456923,0.248307,0.576389,2.488651,-2.248308,-0.746342,0.769842,1.439290,1.209042,-1.290340,0.010933,-0.002009,-0.003878,-0.001770,0.004018,-0.000281,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060349
0.912642,-0.136599,0.081368,0.014549,-0.009383,0.525060,0.043994,-0.149178,0.074780,-0.005493,0.008919,0.525066,0.002812,0.010687,-0.071225,-0.104727,0.511938,-0.054712,-1.841080,-0.101729,0.456933,0.248302,0.576391,2.488651,-2.248306,-0.746334,0.769856,1.439136,1.209032,-1.290466,0.011793,0.003492,0.000903,0.003068,0.002726,0.006232,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.060360
0.914675,-0.136601,0.081368,0.014551,-0.009382,0.525060,0.043995,-0.149179,0.074780,-0.005494,0.008920,0.525066,0.002810,0.010688,-0.071226,-0.104728,0.511937,-0.054711,-1.841077,-0.101723,0.456937,0.248300,0.576392,2.488654,-2.248308,-0.746323,0.769860,1.439071,1.209031,-1.290474,0.011850,0.001164,-0.001613,0.000577,-0.004968,0.000721,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060365
0.916633,-0.136601,0.081368,0.014551,-0.009382,0.525060,0.043995,-0.149179,0.074780,-0.005494,0.008920,0.525066,0.002810,0.010688,-0.071226,-0.104728,0.511937,-0.054711,-1.841077,-0.101723,0.456937,0.248300,0.576392,2.488654,-2.248308,-0.746323,0.769860,1.439014,1.209027,-1.290483,0.011774,-0.003631,-0.000879,-0.004351,-0.006555,-0.008633,-0.000774,-0.000778,-0.000775,-0.000771,0.000599,0.060371
0.918693,-0.136602,0.081368,0.014548,-0.009381,0.525060,0.043994,-0.149181,0.074779,-0.005495,0.008921,0.525066,0.002808,0.010690,-0.071226,-0.104730,0.511937,-0.054711,-1.841075,-0.101718,0.456942,0.248298,0.576393,2.488656,-2.248310,-0.746314,0.769864,1.439014,1.209027,-1.290483,0.011774,-0.003631,-0.000879,-0.004351,-0.006555,-0.008633,-0.000774,-0.000778,-0.000775,-0.000771,0.000599,0.060371
0.920635,-0.136603,0.081368,0.014548,-0.009381,0.525061,0.043994,-0.149182,0.074779,-0.005495,0.008922,0.525066,0.002806,0.010691,-0.071227,-0.104732,0.511937,-0.054711,-1.841072,-0.101712,0.456947,0.248295,0.576394,2.488656,-2.248309,-0.746310,0.769870,1.438948,1.209020,-1.290520,0.011709,-0.004719,0.002490,-0.005527,-0.002672,-0.010703,-0.000774,-0.000778,-0.000775,-0.000771,0.000599,0.060377
0.922685,-0.136605,0.081368,0.014551,-0.009381,0.525061,0.043994,-0.149184,0.074779,-0.005495,0.008922,0.525066,0.002805,0.010691,-0.071228,-0.104734,0.511938,-0.054712,-1.841069,-0.101706,0.456952,0.248293,0.576396,2.488656,-2.248307,-0.746309,0.769877,1.438890,1.209012,-1.290551,0.011555,-0.002830,0.002281,-0.003676,0.005639,-0.006967,-0.000774,-0.000778,-0.000775,-0.000771,0.000599,0.060382
0.924627,-0.136605,0.081368,0.014548,-0.009381,0.525061,0.043994,-0.149184,0.074779,-0.005497,0.008921,0.525066,0.002803,0.010691,-0.071228,-0.104736,0.511938,-0.054712,-1.841066,-0.101700,0.456957,0.248290,0.576397,2.488655,-2.248308,-0.746307,0.769884,1.438835,1.209007,-1.290584,0.011358,0.001465,-0.000809,0.000589,0.007883,0.000951,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060388
0.926655,-0.136606,0.081368,0.014547,-0.009382,0.525061,0.043993,-0.149184,0.074779,-0.005498,0.008920,0.525066,0.002801,0.010689,-0.071229,-0.104738,0.511938,-0.054712,-1.841063,-0.101694,0.456962,0.248288,0.576398,2.488656,-2.248310,-0.746303,0.769891,1.438785,1.209007,-1.290608,0.011077,0.002013,-0.000543,0.001111,0.003846,0.003147,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060393
